ICensus year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,Location
2011,25,102086,102086,271-285 Collins Street,Melbourne (CBD),Calzones ,4511,Cafes and Restaurants,Seats - Indoor,30,"(-37.8166278089, 144.96493308)"
2011,25,101789,101789,252-254 Flinders Lane ,Melbourne (CBD),Issus Cafe Bar,4511,Cafes and Restaurants,Seats - Outdoor,12,"(-37.816603299, 144.965596579)"
2011,25,109264,109264,45-63 Swanston Street ,Melbourne (CBD),Melbourne Halal Kebabs,4512,Takeaway Food Services,Seats - Indoor,4,"(-37.8163274981, 144.966622781)"
2011,25,109264,109264,45-63 Swanston Street ,Melbourne (CBD),Tobu Sushi,4512,Takeaway Food Services,Seats - Indoor,8,"(-37.8163274981, 144.966622781)"
2011,25,110857,110857,233-239 Collins Street,Melbourne (CBD),Coco Rice,4512,Takeaway Food Services,Seats - Indoor,26,"(-37.8160280531, 144.96608814)"
2011,25,102084,102084,259-263 Collins Street,Melbourne (CBD),Quik Wok ,4512,Takeaway Food Services,Seats - Indoor,20,"(-37.8162063119, 144.965340705)"
2011,25,101788,101788,258-260 Flinders Lane ,Melbourne (CBD),Cafe Vicolino,4512,Takeaway Food Services,Seats - Outdoor,6,"(-37.8166446843, 144.965474418)"
2011,25,101788,101788,258-260 Flinders Lane ,Melbourne (CBD),B3 Cafe et Patisserie,4512,Takeaway Food Services,Seats - Indoor,4,"(-37.8166446843, 144.965474418)"
2011,25,101788,101788,258-260 Flinders Lane ,Melbourne (CBD),Cafe No 5,4512,Takeaway Food Services,Seats - Indoor,18,"(-37.8166446843, 144.965474418)"
2011,25,101789,101789,252-254 Flinders Lane ,Melbourne (CBD),Jungle Juice Bar,4512,Takeaway Food Services,Seats - Outdoor,10,"(-37.816603299, 144.965596579)"
2011,25,101788,101788,258-260 Flinders Lane ,Melbourne (CBD),Cafe Vicolino,4512,Takeaway Food Services,Seats - Indoor,18,"(-37.8166446843, 144.965474418)"
2011,25,101789,101789,252-254 Flinders Lane ,Melbourne (CBD),Lustre Lounge,4520,"Pubs, Taverns and Bars",Seats - Indoor,41,"(-37.816603299, 144.965596579)"
2011,25,101788,101788,258-260 Flinders Lane ,Melbourne (CBD),Lorca,4511,Cafes and Restaurants,Seats - Indoor,32,"(-37.8166446843, 144.965474418)"
2011,25,101788,101788,258-260 Flinders Lane ,Melbourne (CBD),Lorca,4511,Cafes and Restaurants,Seats - Outdoor,18,"(-37.8166446843, 144.965474418)"
